1742925585,14.88,13.44,221,4.06
1742925587,14.81,13.44,221,4.07
1742925588,14.88,13.44,221,4.05
1742925959,14.62,13.25,190,4.05
1742925960,14.62,13.25,190,4.05
1742925961,14.62,13.19,190,4.05
1742925963,14.62,13.25,190,4.05
1742925964,14.62,13.25,190,4.05
1742926335,14.50,13.12,153,4.08
1742926336,14.50,13.12,153,4.04
1742926337,14.44,13.12,153,4.05
1742926339,14.50,13.12,153,4.06
1742926340,14.50,13.12,153,4.05
1742926711,14.06,12.88,95,4.06
1742926712,14.06,12.88,95,4.07
1742926713,14.06,12.81,95,4.06
1742926715,14.06,12.81,95,4.07
1742926716,14.06,12.81,95,4.05
1742927087,13.69,12.56,73,4.07
1742927088,13.69,12.56,73,4.07
1742927090,13.62,12.62,73,4.08
1742927091,13.69,12.56,73,4.06
1742927092,13.62,12.62,73,4.07
1742927463,13.31,12.38,50,4.05
1742927464,13.31,12.38,50,4.07
1742927466,13.38,12.38,50,4.05
1742927467,13.38,12.38,50,4.08
1742927468,13.31,12.38,50,4.07
1742927839,12.94,11.75,37,4.04
1742927840,12.94,11.75,37,4.08
1742927842,12.94,11.75,37,4.05
1742927843,12.94,11.75,37,4.04
1742927844,12.94,11.75,37,4.07
1742928215,12.44,10.50,24,4.08
1742928216,12.50,10.50,24,4.07
1742928218,12.44,10.50,24,4.06
1742928219,12.44,10.50,24,4.06
1742928220,12.44,10.50,24,4.08
1742928591,11.88,10.31,13,4.04
1742928592,11.88,10.38,13,4.03
1742928594,11.88,10.31,13,4.06
1742928595,11.88,10.38,13,4.07
1742928596,11.88,10.38,13,4.07
1742928967,11.56,10.56,6,4.05
1742928969,11.56,10.56,6,4.05
1742928970,11.56,10.56,6,4.08
1742928971,11.56,10.56,6,4.07
1742928972,11.56,10.50,6,4.07
1742929343,11.38,10.19,2,4.05
1742929345,11.38,10.19,2,4.08
1742929346,11.38,10.19,2,4.07
1742929347,11.38,10.19,2,4.07
1742929348,11.38,10.19,2,4.04
1742929720,10.94,9.19,0,4.07
1742929721,10.88,9.19,0,4.08
1742929722,10.88,9.19,0,4.03
1742929723,10.94,9.19,0,4.04
1742929725,10.88,9.19,0,4.07
1742930096,10.62,9.06,0,4.06
1742930097,10.56,9.06,0,4.07
1742930098,10.56,9.06,0,4.07
1742930100,10.56,9.06,0,4.06
1742930101,10.56,9.06,0,4.07
1742930473,10.38,9.88,0,4.05
1742930474,10.38,9.88,0,4.06
1742930476,10.38,9.88,0,4.03
1742930477,10.38,9.88,0,4.08
1742930478,10.38,9.88,0,4.03
1742930850,10.19,10.00,0,4.06
1742930851,10.19,10.00,0,4.04
1742930853,10.19,10.00,0,4.08
1742930854,10.19,10.00,0,4.07
1742930855,10.19,9.94,0,4.08
1742931227,9.94,8.25,0,4.04
1742931228,9.88,8.25,0,4.04
1742931230,9.94,8.25,0,4.07
1742931231,9.94,8.25,0,4.08
1742931232,9.94,8.25,0,4.08
1742931604,9.75,8.94,0,4.08
1742931605,9.75,8.94,0,4.08
1742931607,9.75,8.94,0,4.05
1742931608,9.75,8.94,0,4.03
1742931610,9.75,8.94,0,4.05
1742931981,9.69,9.19,0,4.05
1742931982,9.69,9.19,0,4.06
1742931984,9.69,9.19,0,4.06
1742931985,9.69,9.19,0,4.07
1742931987,9.69,9.19,0,4.07
1742932358,9.56,8.31,0,4.08
1742932359,9.56,8.31,0,4.06
1742932361,9.56,8.31,0,4.02
1742932362,9.56,8.31,0,4.08
1742932364,9.56,8.31,0,4.07
1742932735,9.31,7.69,0,4.07
1742932736,9.31,7.69,0,4.07
1742932738,9.31,7.69,0,4.03
1742932739,9.31,7.69,0,4.03
1742932741,9.31,7.69,0,4.04
1742933112,9.06,8.12,0,4.07
1742933113,9.06,8.12,0,4.05
1742933115,9.06,8.12,0,4.07
1742933116,9.06,8.12,0,4.06
1742933118,9.06,8.12,0,4.07
1742933489,8.94,7.12,0,4.03
1742933490,8.94,7.12,0,4.08
1742933492,8.94,7.12,0,4.03
1742933493,8.88,7.12,0,4.08
1742933495,8.94,7.12,0,4.07
1742933866,8.69,7.19,0,4.08
1742933868,8.62,7.19,0,4.05
1742933869,8.69,7.25,0,4.06
1742933870,8.69,7.25,0,4.03
1742933872,8.69,7.25,0,4.05
1742934243,8.56,7.69,0,4.06
1742934245,8.62,7.62,0,4.06
1742934246,8.62,7.69,0,4.02
1742934247,8.62,7.69,0,4.06
1742934249,8.62,7.69,0,4.02
1742934620,8.50,7.00,0,4.04
1742934622,8.50,7.00,0,4.07
1742934623,8.50,7.00,0,4.07
1742934625,8.50,7.00,0,4.06
1742934626,8.56,7.00,0,4.03
1742934997,8.44,6.44,0,4.05
1742934999,8.44,6.50,0,4.05
1742935000,8.44,6.44,0,4.03
1742935002,8.38,6.44,0,4.05
1742935003,8.44,6.44,0,4.04
1742935375,8.25,6.25,0,4.07
1742935376,8.25,6.25,0,4.03
1742935377,8.25,6.25,0,4.03
1742935379,8.25,6.25,0,4.06
1742935380,8.25,6.25,0,4.07
1742935752,8.31,7.38,0,4.02
1742935753,8.31,7.38,0,4.07
1742935755,8.31,7.38,0,4.03
1742935756,8.31,7.38,0,4.07
1742935757,8.31,7.38,0,4.07
1742936129,8.19,6.56,0,4.06
1742936130,8.19,6.56,0,4.07
1742936132,8.12,6.56,0,4.07
1742936133,8.12,6.56,0,4.03
1742936135,8.19,6.56,0,4.08
1742936506,7.88,5.50,0,4.06
1742936507,7.88,5.50,0,4.08
1742936509,7.81,5.50,0,4.05
1742936510,7.81,5.50,0,4.07
1742936512,7.88,5.50,0,4.02
1742936883,7.56,5.25,0,4.02
1742936885,7.56,5.25,0,4.03
1742936886,7.56,5.25,0,4.04
1742936887,7.56,5.25,0,4.07
1742936889,7.56,5.31,0,4.06
1742937260,7.38,5.75,0,4.05
1742937262,7.38,5.75,0,4.07
1742937263,7.38,5.75,0,4.06
1742937265,7.38,5.75,0,4.08
1742937266,7.38,5.75,0,4.05
1742937638,7.44,5.56,0,4.05
1742937639,7.44,5.56,0,4.05
1742937640,7.44,5.56,0,4.04
1742937642,7.38,5.56,0,4.04
1742937643,7.44,5.56,0,4.06
1742938015,7.62,6.62,0,4.03
1742938016,7.56,6.62,0,4.08
1742938018,7.62,6.69,0,4.02
1742938019,7.62,6.62,0,4.03
1742938021,7.56,6.69,0,4.05
1742938392,7.94,6.94,0,4.04
1742938393,7.94,7.00,0,4.05
1742938395,7.88,7.00,0,4.07
1742938396,7.94,7.00,0,4.08
1742938398,7.94,6.94,0,4.08
1742938769,8.06,6.62,0,4.03
1742938771,8.12,6.62,0,4.07
1742938772,8.12,6.62,0,4.06
1742938773,8.12,6.62,0,4.06
1742938775,8.12,6.62,0,4.07
1742939146,8.12,6.69,0,4.07
1742939148,8.12,6.69,0,4.07
1742939149,8.06,6.69,0,4.05
1742939151,8.06,6.75,0,4.07
1742939152,8.12,6.69,0,4.07
1742939524,8.06,7.69,0,4.05
1742939525,8.06,7.69,0,4.07
1742939526,8.06,7.69,0,4.03
1742939528,8.06,7.69,0,4.05
1742939529,8.06,7.69,0,4.07
1742939901,8.12,7.50,0,4.05
1742939902,8.12,7.50,0,4.05
1742939904,8.12,7.50,0,4.05
1742939905,8.12,7.50,0,4.07
1742939907,8.12,7.50,0,4.02
1742940278,8.12,6.69,0,4.03
1742940280,8.12,6.69,0,4.05
1742940281,8.12,6.69,0,4.02
1742940282,8.12,6.69,0,4.07
1742940284,8.12,6.69,0,4.05
1742940655,7.81,6.50,0,4.05
1742940657,7.88,6.50,0,4.07
1742940658,7.88,6.50,0,4.04
1742940660,7.81,6.50,0,4.00
1742940661,7.81,6.50,0,4.02
1742941033,7.69,5.88,0,4.07
1742941034,7.69,5.88,0,4.02
1742941036,7.69,5.94,0,4.07
1742941037,7.69,5.94,0,4.02
1742941038,7.69,5.94,0,4.06
1742941410,7.62,6.19,0,4.05
1742941411,7.62,6.19,0,4.03
1742941413,7.62,6.19,0,4.04
1742941414,7.62,6.19,0,4.07
1742941416,7.56,6.19,0,4.07
1742941787,7.69,6.44,0,4.03
1742941789,7.69,6.44,0,4.03
1742941790,7.69,6.44,0,4.07
1742941791,7.69,6.44,0,4.07
1742941793,7.69,6.44,0,4.02
1742942164,7.75,6.50,0,4.05
1742942166,7.75,6.56,0,4.05
1742942167,7.75,6.50,0,4.04
1742942169,7.81,6.56,0,4.04
1742942170,7.75,6.56,0,4.04
1742942542,7.88,6.50,0,4.07
1742942543,7.88,6.50,0,4.04
1742942544,7.88,6.56,0,4.03
1742942546,7.81,6.50,0,4.06
1742942547,7.81,6.50,0,4.06
1742942919,7.81,6.44,0,4.02
1742942920,7.81,6.44,0,4.05
1742942922,7.81,6.44,0,4.01
1742942923,7.81,6.44,0,4.01
1742942925,7.88,6.44,0,4.07
1742943296,7.75,5.75,0,4.07
1742943298,7.69,5.75,0,4.07
1742943299,7.75,5.75,0,4.06
1742943300,7.69,5.75,0,4.07
1742943302,7.69,5.75,0,4.04
1742943673,7.50,5.38,0,4.07
1742943675,7.44,5.38,0,4.03
1742943676,7.50,5.31,0,4.07
1742943678,7.44,5.38,0,4.02
1742943679,7.50,5.31,0,4.07
1742944051,7.25,4.94,0,4.07
1742944052,7.25,5.00,0,4.03
1742944054,7.25,4.94,0,4.06
1742944055,7.31,4.94,0,4.03
1742944056,7.25,4.94,0,4.07
1742944428,7.06,4.56,0,4.06
1742944429,7.06,4.56,0,4.07
1742944431,7.06,4.56,0,4.06
1742944432,7.06,4.56,0,4.03
1742944434,7.06,4.56,0,4.03
1742944805,6.75,4.19,0,4.04
1742944807,6.75,4.25,0,4.05
1742944808,6.75,4.25,0,4.05
1742944810,6.75,4.25,0,4.07
1742944811,6.75,4.25,0,4.07
1742945183,6.62,5.56,0,4.05
1742945184,6.62,5.56,0,4.03
1742945185,6.62,5.56,0,4.03
1742945187,6.62,5.56,0,4.05
1742945188,6.62,5.56,0,4.02
1742945560,6.56,5.56,0,4.05
1742945561,6.62,5.50,0,4.03
1742945563,6.56,5.50,0,4.06
1742945564,6.62,5.50,0,4.03
1742945566,6.56,5.50,0,4.05
1742945937,6.56,5.00,0,4.05
1742945939,6.56,4.94,0,4.07
1742945940,6.50,4.94,0,4.06
1742945941,6.56,4.94,0,4.02
1742945943,6.56,4.94,0,4.06
1742946315,6.44,4.75,0,4.06
1742946316,6.44,4.75,0,4.06
1742946317,6.44,4.75,0,4.06
1742946319,6.44,4.75,0,4.03
1742946320,6.44,4.75,0,4.06
1742946692,6.50,5.06,0,4.03
1742946693,6.44,5.06,0,4.07
1742946695,6.44,5.06,0,4.07
1742946696,6.44,5.06,0,4.05
1742946698,6.50,5.06,0,4.02
1742947069,6.69,4.88,0,4.03
1742947071,6.69,4.94,0,4.07
1742947072,6.69,4.94,0,4.06
1742947074,6.69,4.94,0,4.07
1742947075,6.69,5.00,0,4.07
1742947447,6.75,5.44,0,4.05
1742947448,6.75,5.38,0,4.02
1742947450,6.75,5.38,0,4.07
1742947451,6.75,5.38,0,4.05
1742947452,6.75,5.44,0,4.06
1742947824,6.88,5.38,0,4.03
1742947826,6.88,5.31,0,4.02
1742947827,6.88,5.31,0,4.06
1742947828,6.88,5.38,0,4.04
1742947830,6.88,5.38,0,4.07
1742948201,6.81,4.69,0,4.08
1742948203,6.88,4.69,0,4.07
1742948204,6.88,4.69,0,4.07
1742948206,6.88,4.69,0,4.06
1742948207,6.88,4.69,0,4.05
1742948579,6.69,4.50,0,4.03
1742948580,6.69,4.44,0,4.04
1742948582,6.69,4.44,0,4.06
1742948583,6.69,4.44,0,4.07
1742948585,6.69,4.44,0,4.06
1742948956,6.56,4.69,0,4.06
1742948958,6.56,4.69,0,4.06
1742948959,6.56,4.69,0,4.07
1742948961,6.56,4.69,0,4.07
1742948962,6.56,4.69,0,4.02
1742949334,6.56,5.25,0,4.06
1742949335,6.50,5.25,0,4.07
1742949336,6.56,5.25,0,4.03
1742949338,6.56,5.31,0,4.07
1742949339,6.56,5.25,0,4.07
1742949711,6.50,5.62,0,4.06
1742949712,6.56,5.62,0,4.06
1742949714,6.50,5.62,0,4.05
1742949715,6.50,5.62,0,4.06
1742949717,6.50,5.62,0,4.03
1742950088,6.38,5.00,0,4.02
1742950090,6.38,5.00,0,4.06
1742950091,6.38,5.00,0,4.03
1742950093,6.44,5.00,0,4.02
1742950094,6.38,5.00,0,4.07
1742950466,6.19,4.25,0,4.07
1742950467,6.19,4.25,0,4.02
1742950469,6.19,4.25,0,4.01
1742950470,6.19,4.25,0,4.07
1742950472,6.19,4.25,0,4.03
1742950843,6.00,3.62,0,4.07
1742950845,6.00,3.62,0,4.07
1742950846,6.00,3.62,0,4.01
1742950848,6.00,3.62,0,4.07
1742950849,5.94,3.62,0,4.07
1742951221,5.81,4.00,0,4.05
1742951222,5.88,4.06,0,4.07
1742951223,5.75,4.00,0,4.05
1742951225,5.81,4.06,0,4.06
1742951226,5.81,4.06,0,4.04
1742951598,5.88,4.00,0,4.05
1742951599,5.88,4.00,0,4.03
1742951601,5.94,4.00,0,4.07
1742951602,5.94,4.00,0,4.04
1742951604,6.00,4.00,0,4.06
1742951975,6.06,5.56,0,4.06
1742951977,6.06,5.56,0,4.05
1742951978,6.06,5.56,0,4.07
1742951980,6.06,5.56,0,4.05
1742951981,6.06,5.56,0,4.04
1742952353,6.19,4.62,0,4.04
1742952354,6.12,4.62,0,4.02
1742952355,6.12,4.62,0,4.06
1742952357,6.12,4.62,0,4.06
1742952358,6.12,4.62,0,4.07
1742952730,6.00,4.88,0,4.07
1742952731,6.00,4.94,0,4.05
1742952733,6.00,4.94,0,4.01
1742952734,6.00,4.94,0,4.07
1742952736,6.00,4.94,0,4.07
1742953107,6.06,4.50,0,4.06
1742953109,6.00,4.56,0,4.03
1742953110,6.00,4.50,0,4.06
1742953112,6.00,4.50,0,4.02
1742953113,6.06,4.50,0,4.02
1742953485,6.12,5.12,0,4.05
1742953486,6.12,5.12,0,4.07
1742953488,6.12,5.12,0,4.03
1742953489,6.12,5.19,0,4.03
1742953491,6.12,5.19,0,4.06
1742953862,6.25,5.38,0,4.07
1742953864,6.25,5.31,0,4.05
1742953865,6.25,5.38,0,4.03
1742953867,6.31,5.31,0,4.06
1742953868,6.25,5.38,0,4.05
1742954240,6.31,4.75,0,4.07
1742954241,6.31,4.75,0,4.04
1742954243,6.31,4.75,0,4.03
1742954244,6.31,4.75,0,4.07
1742954245,6.31,4.75,0,4.06
1742954617,6.06,4.56,0,4.07
1742954618,6.06,4.56,0,4.07
1742954620,6.12,4.56,0,4.01
1742954621,6.06,4.56,0,4.03
1742954623,6.06,4.56,0,4.07
1742954994,5.81,4.56,0,4.06
1742954996,5.81,4.50,0,4.06
1742954997,5.81,4.50,0,4.04
1742954999,5.81,4.50,0,4.06
1742955000,5.81,4.56,0,4.06
1742955372,5.56,4.12,0,4.06
1742955373,5.56,4.12,0,4.07
1742955375,5.50,4.12,0,4.06
1742955376,5.56,4.12,0,4.04
1742955378,5.50,4.12,0,4.06
1742955749,5.25,3.12,0,4.03
1742955751,5.19,3.12,0,4.07
1742955752,5.25,3.12,0,4.07
1742955754,5.19,3.12,0,4.06
1742955755,5.25,3.12,0,4.03
1742956127,5.00,2.44,0,4.04
1742956128,5.06,2.44,0,4.05
1742956130,5.00,2.44,0,4.04
1742956131,5.00,2.44,0,4.02
1742956132,5.00,2.44,0,4.07
1742956504,4.88,2.06,0,4.06
1742956506,4.81,2.06,0,4.03
1742956507,4.81,2.06,0,4.07
1742956508,4.88,2.06,0,4.06
1742956510,4.81,2.06,0,4.07
1742956882,4.69,1.75,0,4.07
1742956883,4.62,1.81,0,4.03
1742956884,4.62,1.75,0,4.03
1742956886,4.62,1.75,0,4.05
1742956887,4.62,1.75,0,4.04
1742957259,4.38,1.81,0,4.02
1742957260,4.38,1.88,0,4.03
1742957262,4.38,1.81,0,4.07
1742957263,4.38,1.88,0,4.06
1742957265,4.38,1.88,0,4.03
1742957637,4.38,2.69,0,4.07
1742957638,4.38,2.69,0,4.04
1742957639,4.38,2.69,0,4.07
1742957641,4.38,2.69,0,4.07
1742957642,4.31,2.69,0,4.06
1742958014,4.31,2.56,0,4.05
1742958015,4.31,2.56,0,4.02
1742958017,4.31,2.56,0,4.02
1742958018,4.31,2.56,0,4.07
1742958020,4.31,2.56,0,4.06
1742958392,4.31,2.50,0,4.07
1742958393,4.31,2.44,0,4.05
1742958394,4.31,2.44,0,4.03
1742958396,4.31,2.44,0,4.03
1742958397,4.31,2.44,0,4.04
1742958769,4.31,2.88,0,4.05
1742958771,4.25,2.88,0,4.06
1742958772,4.25,2.88,0,4.02
1742958773,4.25,2.88,0,4.04
1742958775,4.25,2.81,0,4.07
1742959147,4.12,2.56,0,4.03
1742959148,4.12,2.62,0,4.06
1742959150,4.12,2.56,0,4.05
1742959151,4.12,2.62,0,4.06
1742959152,4.12,2.62,0,4.04
1742959524,4.19,3.00,0,4.03
1742959526,4.19,3.00,0,4.07
1742959527,4.19,2.94,0,4.06
1742959529,4.19,2.94,0,4.05
1742959530,4.19,3.00,0,4.07
1742959902,4.19,1.69,0,4.05
1742959903,4.19,1.62,0,4.05
1742959905,4.19,1.62,0,4.03
1742959906,4.19,1.62,0,4.02
1742959907,4.19,1.62,0,4.07
1742960279,4.00,0.75,0,4.03
1742960281,4.00,0.75,0,4.03
1742960282,4.00,0.81,0,4.07
1742960284,4.00,0.75,0,4.06
1742960285,4.00,0.75,0,4.07
1742960657,3.81,0.69,0,4.06
1742960658,3.81,0.69,0,4.07
1742960660,3.81,0.69,0,4.06
1742960661,3.81,0.69,0,4.07
1742960663,3.81,0.62,0,4.06
1742961034,3.69,0.94,0,4.04
1742961036,3.69,0.94,0,4.04
1742961037,3.69,0.94,0,4.05
1742961039,3.62,0.94,0,4.03
1742961040,3.69,0.94,0,4.01
1742961412,3.50,1.19,0,4.05
1742961413,3.50,1.19,0,4.04
1742961415,3.50,1.19,0,4.04
1742961416,3.50,1.19,0,4.06
1742961418,3.50,1.19,0,4.07
1742961790,3.56,1.06,0,4.03
1742961791,3.56,1.06,0,4.05
1742961793,3.56,1.06,0,4.05
1742961794,3.56,1.06,0,4.03
1742961795,3.56,1.06,0,4.02
1742962167,3.50,0.62,0,4.06
1742962169,3.50,0.62,0,4.05
1742962170,3.50,0.62,0,4.06
1742962172,3.50,0.62,0,4.01
1742962173,3.50,0.62,0,4.06
1742962545,3.31,0.12,0,4.02
1742962546,3.31,0.12,0,4.06
1742962548,3.31,0.12,0,4.05
1742962549,3.31,0.12,0,4.05
1742962551,3.31,0.12,0,4.06
1742962923,3.31,0.38,0,4.05
1742962924,3.31,0.38,0,4.05
1742962925,3.31,0.38,0,4.03
1742962927,3.31,0.38,0,4.06
1742962928,3.31,0.44,0,4.01
1742963300,3.31,0.81,0,4.05
1742963302,3.31,0.81,0,4.07
1742963303,3.31,0.81,0,4.03
1742963305,3.31,0.81,0,4.01
1742963306,3.31,0.81,0,4.01
1742963678,3.38,0.19,0,4.05
1742963680,3.31,0.19,0,4.07
1742963681,3.31,0.19,0,4.07
1742963682,3.38,0.19,0,4.05
1742963684,3.38,0.19,0,4.07
1742964056,3.06,-0.50,0,4.04
1742964057,3.06,-0.50,0,4.06
1742964059,3.06,-0.50,0,4.06
1742964060,3.06,-0.50,0,4.06
1742964062,3.06,-0.50,0,4.03
1742964434,2.94,0.69,0,4.02
1742964435,2.94,0.69,0,4.03
1742964436,2.94,0.69,0,4.03
1742964438,2.94,0.69,0,4.06
1742964439,2.94,0.69,0,4.06
1742964811,2.94,0.88,0,4.06
1742964813,2.94,0.88,0,4.04
1742964814,2.94,0.88,0,4.04
1742964816,2.94,0.88,0,4.06
1742964817,2.94,0.94,0,4.05
1742965189,3.06,1.12,0,4.06
1742965190,3.06,1.12,0,4.06
1742965192,3.06,1.12,0,4.02
1742965193,3.06,1.12,0,4.03
1742965195,3.06,1.12,0,4.02
1742965567,3.00,-0.12,0,4.02
1742965568,3.00,-0.12,0,4.05
1742965570,3.00,-0.12,0,4.07
1742965571,3.00,-0.12,0,4.04
1742965572,3.00,-0.12,0,4.06
1742965944,2.81,-0.25,0,4.05
1742965946,2.81,-0.25,0,4.06
1742965947,2.81,-0.25,0,4.03
1742965949,2.81,-0.25,0,4.05
1742965950,2.81,-0.25,0,4.04
1742966322,2.75,-0.06,0,4.04
1742966324,2.75,-0.06,0,4.06
1742966325,2.75,-0.06,0,4.02
1742966326,2.75,-0.06,0,4.05
1742966328,2.75,-0.06,0,4.03
1742966700,2.62,-0.56,0,4.07
1742966701,2.62,-0.56,0,4.01
1742966703,2.62,-0.56,0,4.00
1742966704,2.62,-0.56,0,4.06
1742966706,2.62,-0.56,0,4.07
1742967078,2.38,-0.38,0,4.02
1742967079,2.38,-0.38,0,4.06
1742967080,2.38,-0.31,0,4.03
1742967082,2.38,-0.31,0,4.04
1742967083,2.38,-0.31,0,4.05
1742967455,2.56,-0.31,0,4.02
1742967457,2.56,-0.31,0,4.06
1742967458,2.56,-0.31,0,4.02
1742967459,2.56,-0.31,0,4.06
1742967460,2.56,-0.31,0,4.02
1742967832,2.56,-0.56,2,4.02
1742967833,2.56,-0.56,2,4.05
1742967835,2.56,-0.56,1,4.04
1742967836,2.56,-0.56,2,4.04
1742967837,2.56,-0.56,2,4.06
1742968209,2.38,-1.06,5,4.06
1742968210,2.38,-1.06,5,4.07
1742968211,2.38,-1.06,5,4.04
1742968213,2.38,-1.06,5,4.06
1742968214,2.38,-1.06,5,4.06
1742968586,2.38,-0.88,11,4.03
1742968587,2.38,-0.88,11,4.02
1742968588,2.38,-0.88,11,4.01
1742968590,2.31,-0.88,11,4.06
1742968591,2.38,-0.88,11,4.05
1742968963,2.38,-0.88,20,4.04
1742968964,2.38,-0.88,20,4.01
1742968965,2.38,-0.88,20,4.06
1742968966,2.38,-0.88,20,4.06
1742968968,2.31,-0.88,20,4.01
1742969339,2.44,-0.62,30,4.07
1742969341,2.44,-0.62,30,4.06
1742969342,2.44,-0.62,30,4.06
1742969343,2.44,-0.62,31,4.02
1742969344,2.50,-0.62,31,4.04
1742969716,2.56,-0.12,49,4.03
1742969718,2.56,-0.12,49,4.06
1742969719,2.56,-0.12,49,4.02
1742969720,2.56,-0.12,49,4.01
1742969721,2.56,-0.12,49,4.06
1742970093,2.69,0.00,75,4.07
1742970094,2.69,0.00,75,4.07
1742970096,2.69,0.00,75,4.02
1742970097,2.69,0.00,75,4.06
1742970098,2.69,-0.06,75,4.02
1742970470,2.88,0.12,101,4.03
1742970471,2.88,0.12,101,4.04
1742970473,2.88,0.12,101,4.05
1742970474,2.88,0.12,101,4.06
1742970475,2.88,0.12,101,4.03
1742970847,3.12,-0.06,131,4.06
1742970848,3.12,-0.06,131,4.05
1742970849,3.19,-0.06,131,4.06
1742970851,3.19,-0.06,131,4.05
1742970852,3.19,-0.06,131,4.02
1742971224,3.31,-0.12,159,4.05
1742971225,3.38,-0.12,159,4.05
1742971226,3.38,-0.12,159,4.05
1742971228,3.38,-0.12,159,4.07
1742971229,3.38,-0.12,159,4.02
1742971601,3.56,0.12,194,4.06
1742971602,3.56,0.06,194,4.05
1742971603,3.56,0.12,195,4.02
1742971604,3.56,0.12,194,4.05
1742971606,3.56,0.12,195,4.01
1742971978,3.88,0.38,237,4.06
1742971979,3.88,0.38,237,4.05
1742971980,3.88,0.38,237,4.06
1742971981,3.88,0.38,237,4.04
1742971983,3.88,0.38,237,4.07
1742972354,4.19,0.75,278,4.03
1742972356,4.19,0.75,278,4.06
1742972357,4.25,0.75,278,4.06
1742972358,4.25,0.75,278,4.03
1742972359,4.25,0.75,279,4.04
1742972731,4.69,1.19,346,4.02
1742972732,4.69,1.19,346,4.04
1742972734,4.69,1.19,347,4.00
1742972735,4.75,1.19,347,4.05
1742972736,4.75,1.19,348,4.04
1742973108,5.38,2.56,369,4.01
1742973109,5.38,2.56,369,4.03
1742973110,5.38,2.56,369,4.06
1742973112,5.38,2.56,369,4.06
1742973113,5.31,2.56,369,4.06
1742973485,5.94,3.25,400,4.06
1742973486,5.94,3.25,400,4.06
